Date,Tank,oil_prod_cum,water_prod_cum,gas_prod_cum,Pressure,oil_fvf,gas_fvf,gas_oil_rs_col
1991-12-01,tank_center,723454.8333,1297853.9033,723454.8333,3103.971579371585,1.1225110997159853,0.041712745,89.0
1991-12-01,tank_south,1678186.07,210340.64,1678186.07,1314.357658810959,1.1350407591967842,0.041712745,89.0
1992-01-01,tank_center,733041.8333,1320350.9033,733041.8333,3089.0660433333333,1.1225604379346041,0.041712745,89.0
1992-01-01,tank_south,1685732.07,211931.64,1685732.07,1311.389906,1.135066096896861,0.041712745,89.0
1992-02-01,tank_center,738661.8333,1338615.9033,738661.8333,3074.160507295082,1.122609776153223,0.041712745,89.0
1992-02-01,tank_south,1694204.07,213197.64,1694204.07,1308.4302618032789,1.1350913653682495,0.041712745,89.0
1992-03-01,tank_center,740600.8333,1345925.9033,740600.8333,3060.2166187431694,1.122655931260963,0.041712745,89.0
1992-03-01,tank_south,1706476.07,214608.64,1706476.07,1305.6615623934426,1.1351150036156772,0.041712745,89.0
1992-04-01,tank_south,1715404.07,215871.64,1715404.07,1302.7019181967214,1.1351402720870656,0.041712745,89.0
1992-05-01,tank_south,1725515.9,217366.16,1725515.9,1299.8377463934428,1.1351647254464736,0.041712745,89.0
1992-06-01,tank_south,1734815.9,218658.16,1734815.9,1296.8781021967213,1.135189993917862,0.041712745,89.0
1992-07-01,tank_center,754123.8333,1346045.9033,754123.8333,3001.5561220765026,1.1228894073708857,0.041712745,89.0
1992-07-01,tank_south,1743798.55,219969.33,1743798.55,1294.0139303934427,1.13521444727727,0.041712745,89.0
1992-08-01,tank_center,767564.8333,1346089.9033,767564.8333,2986.6505860382513,1.1229833201180497,0.041712745,89.0
1992-08-01,tank_south,1752375.45,221222.31,1752375.45,1291.0542861967215,1.1352397157486582,0.041712745,89.0
1992-09-01,tank_center,786308.8333,1346118.9033,786308.8333,2971.74505,1.1230772328652137,0.041712745,89.0
1992-09-01,tank_south,1759667.78,222256.67,1759667.78,1288.094642,1.1352649842200466,0.041712745,89.0
1992-10-01,tank_center,805295.8333,1346148.9033,805295.8333,2957.2808179452054,1.1231683651642734,0.041712745,89.0
1992-10-01,tank_south,1767273.98,223290.05,1767273.98,1285.2304701967214,1.1352894375794547,0.041712745,89.0
1992-11-01,tank_center,823271.8333,1346188.9033,823271.8333,2942.3344448219177,1.123262535206635,0.041712745,89.0
1992-11-01,tank_south,1776256.98,224343.05,1776256.98,1282.2708260000002,1.1353147060508428,0.041712745,89.0
1992-12-01,tank_center,839842.8333,1346636.9033,839842.8333,2927.8702127671236,1.1233536675056948,0.041712745,89.0
1992-12-01,tank_south,1785711.98,225783.05,1785711.98,1279.4066541967213,1.1353391594102509,0.041712745,89.0
1993-01-01,tank_center,855723.8333,1349306.9033,855723.8333,2912.923839643836,1.1234478375480565,0.041712745,89.0
1993-01-01,tank_south,1795984.98,227041.05,1795984.98,1276.44701,1.1353644278816393,0.041712745,89.0
1993-02-01,tank_center,868881.8333,1352676.9033,868881.8333,2897.977466520548,1.1235420075904183,0.041712745,89.0
1993-02-01,tank_south,1805140.98,228045.05,1805140.98,1273.4792571890412,1.1353897655817162,0.041712745,89.0
1993-03-01,tank_center,882774.8333,1357252.9033,882774.8333,2884.47751660274,1.123627064402874,0.041712745,89.0
1993-03-01,tank_south,1813935.98,229287.05,1813935.98,1270.7987062630139,1.135412651246302,0.041712745,89.0
1993-04-01,tank_center,895725.8333,1361885.9033,895725.8333,2869.531143479452,1.1237212344452356,0.041712745,89.0
1993-04-01,tank_south,1821107.98,230670.05,1821107.98,1267.830953452055,1.135437988946379,0.041712745,89.0
1993-05-01,tank_center,898153.8333,1362926.9033,898153.8333,2855.066911424658,1.1238123667442954,0.041712745,89.0
1993-05-01,tank_north,110663.82,83638.44,110663.82,2649.0190320575343,1.1251105771775884,0.041712745,89.0
1993-05-01,tank_south,1828786.98,232571.05,1828786.98,1264.9589346027399,1.1354625093012924,0.041712745,89.0
1993-06-01,tank_center,912165.8333,1368365.9033,912165.8333,2840.1205383013703,1.1239065367866572,0.041712745,89.0
1993-06-01,tank_north,136463.82,84471.44,136463.82,2629.4993836794524,1.1252335612687447,0.041712745,89.0
1993-06-01,tank_south,1836238.98,234557.05,1836238.98,1261.991181791781,1.1354878470013694,0.041712745,89.0
1993-07-01,tank_center,924568.8333,1373205.9033,924568.8333,2825.6563062465757,1.123997669085717,0.041712745,89.0
1993-07-01,tank_north,161937.82,84960.44,161937.82,2610.6094013780826,1.125352578131154,0.041712745,89.0
